status,title,mal_score,mal_ranking,num_chap,mal_popularity,num_vol,authors,mal_url
Publishing,Minasama no Omocha desu,5.00,29794,Unknown,31498,Unknown,"Ishii,Yasuyuki",https://myanimelist.net/manga/107564/Minasama_no_Omocha_desu
Finished,Kaguya Maou Shiki!,8.25,20866,63,31362,10,"Tsukimi,Souhei|Mizusawa,Mimori",https://myanimelist.net/manga/62759/Kaguya_Maou_Shiki
Finished,Gokubuto♡Insert,4.60,N/A,8,31479,1,"Sabashi,Renya",https://myanimelist.net/manga/99802/Gokubuto♡Insert
Finished,Bishoujo Uchuujin to Fushigi Dougu Kaishuu no Hazu ga Hadairo Tenkai Sugite Yabai,10.00,20403,6,31355,1,"Toono,Nagisa|Enomoto,Hina",https://myanimelist.net/manga/58171/Bishoujo_Uchuujin_to_Fushigi_Dougu_Kaishuu_no_Hazu_ga_Hadairo_Tenkai_Sugite_Yabai
Finished,"Shin, Maou Kourin!",6.50,20490,12,31096,2,"Yoshino,Takumi|Kurot",https://myanimelist.net/manga/59085/Shin_Maou_Kourin
Finished,Shichinin no Online Gamers: Offline,7.00,N/A,Unknown,31128,1,"Toshihide,Sano|Good Job?|Morisaki,Ryouto",https://myanimelist.net/manga/73063/Shichinin_no_Online_Gamers__Offline
Finished,Bless You!,6.00,17905,Unknown,31291,1,"Takeshita,Kenjirou",https://myanimelist.net/manga/22636/Bless_You
Finished,Bishoujo darake no Isekai ni Otoko ga Ore Hitori dake!?,10.00,N/A,7,31458,1,"Nanase,Mizuho|Ai,Mai",https://myanimelist.net/manga/92916/Bishoujo_darake_no_Isekai_ni_Otoko_ga_Ore_Hitori_dake
Finished,Sexy Monsters,3.50,17899,10,31036,1,"Kawamoto,Takahiro",https://myanimelist.net/manga/22608/Sexy_Monsters
Finished,Power of Smile.,6.25,26142,71,31217,5,Uro,https://myanimelist.net/manga/95431/Power_of_Smile
Finished,Happiness! Autumn,7.50,N/A,Unknown,31156,1,"Kantoku|Ninoko|Windmill|Mikado,Satoshi|Kakesu|Kashiwamochi,Yomogi|Tonpuu|Yuzuki,Kotona",https://myanimelist.net/manga/82675/Happiness_Autumn
Finished,Okasare Yuusha: Ririshiku Sekai wo Sukuu Hazu Datta Boku...,9.00,N/A,Unknown,31118,1,"Jony|Harukaze,Shiori|Dieselmine",https://myanimelist.net/manga/68945/Okasare_Yuusha__Ririshiku_Sekai_wo_Sukuu_Hazu_Datta_Boku
Finished,Onnanoko nado Boshuuchuu,6.40,N/A,11,31010,1,"Gabyo,Nuno",https://myanimelist.net/manga/16591/Onnanoko_nado_Boshuuchuu
Finished,Ore ga Shujinkou ja Nakatta Koro no Hanashi wo Suru,8.00,20852,15,31103,5,"Nikaidou,Hiroshi|Tatekawa,Mako",https://myanimelist.net/manga/62685/Ore_ga_Shujinkou_ja_Nakatta_Koro_no_Hanashi_wo_Suru
Finished,Nitroplus Gekijou: Sumaga - Adult Channel,N/A,N/A,Unknown,31161,1,"Nitroplus|Sasamiya,Tilde|Kouki,Kuu|Tsuji,Santa",https://myanimelist.net/manga/82931/Nitroplus_Gekijou__Sumaga_-_Adult_Channel
Finished,Maou to Odore! Hakuyoku no Hime,10.00,22336,Unknown,31140,2,"Nilitsu|Umemura,Takashi|Catwalk|Kannatsuki,Noboru",https://myanimelist.net/manga/76689/Maou_to_Odore_Hakuyoku_no_Hime
Publishing,H+P -HimePara-,8.40,18831,Unknown,31054,Unknown,"Kazami,Meguru",https://myanimelist.net/manga/30393/H_P_-HimePara-
Finished,Aisare Roommate,8.00,N/A,Unknown,31144,1,Ricotta|Reon|Fummy,https://myanimelist.net/manga/77749/Aisare_Roommate
Finished,Tricolor High School,5.75,N/A,11,30916,1,"Chiba,Tetsutarou",https://myanimelist.net/manga/87668/Tricolor_High_School
Publishing,Dungeon Creator: Isekai de New Game,10.00,29838,Unknown,31244,Unknown,"Hinasaki,Yo|Vivi",https://myanimelist.net/manga/107689/Dungeon_Creator__Isekai_de_New_Game
Finished,"Nee, Chanto Shiyou Yo! 2",6.25,N/A,Unknown,30886,2,"Shironeko,Sanbou|Candy Soft|Fuse,Haruka",https://myanimelist.net/manga/72183/Nee_Chanto_Shiyou_Yo_2
Publishing,Last Boss-chan to no Shuumatsu-teki na Harem Route,10.00,26235,Unknown,30953,Unknown,"Itou,Hiro|Giuniu",https://myanimelist.net/manga/95851/Last_Boss-chan_to_no_Shuumatsu-teki_na_Harem_Route
Finished,Kimomen demo Kyokon nara School Caste no Chouten ni Tateru!?,8.00,N/A,8,30940,1,"Tanaka,Tama|Ishii,Akira|Miel",https://myanimelist.net/manga/91855/Kimomen_demo_Kyokon_nara_School_Caste_no_Chouten_ni_Tateru
Publishing,"Fukkatsu shitara Lv1 Datta node, Ikinobiru Tame ni Eiyuu Shoujo wo Kudoku Koto ni Shimashita.",10.00,26947,Unknown,30961,Unknown,"Hibiki,Yuu|Yuran",https://myanimelist.net/manga/99163/Fukkatsu_shitara_Lv1_Datta_node_Ikinobiru_Tame_ni_Eiyuu_Shoujo_wo_Kudoku_Koto_ni_Shimashita
Finished,Koisuru Otome to Shugo no Tate: The Shield of Aigis,7.50,23889,Unknown,30915,1,"Ayano,Naoto",https://myanimelist.net/manga/87308/Koisuru_Otome_to_Shugo_no_Tate__The_Shield_of_Aigis
Finished,Shiroki Kououhime to Cheat Force,10.00,21339,16,30687,2,"Matsuno,Canel|Kiryu,Kyousuke",https://myanimelist.net/manga/67039/Shiroki_Kououhime_to_Cheat_Force
Finished,Chou Saiminjutsu Gakuen,7.00,N/A,13,31152,2,"Fuse,Haruka|Fusataka,Shikibu|C:drive",https://myanimelist.net/manga/80511/Chou_Saiminjutsu_Gakuen
Finished,"""Nakadashi"" Igai wa Kousoku Ihan!! Joshikousai Nottori Keikaku",7.00,N/A,Unknown,30909,1,"MBS Truth|Mochizuki,Nozomu|Maita,Rou",https://myanimelist.net/manga/86134/Nakadashi_Igai_wa_Kousoku_Ihan_Joshikousai_Nottori_Keikaku
Finished,Shiroki Haou no Servant,9.00,20190,19,30662,3,"Kasai,Shinya|Shu",https://myanimelist.net/manga/56447/Shiroki_Haou_no_Servant
Finished,Memories Off 6 ～T-wave～,6.50,17969,Unknown,30628,1,,https://myanimelist.net/manga/22896/Memories_Off_6_～T-wave～
Finished,Mitsumei: Onegai♥Daniel Gaiden,5.77,N/A,1,30703,Unknown,"Nogami,Takeshi",https://myanimelist.net/manga/74571/Mitsumei__Onegai♥Daniel_Gaiden
Finished,Maou no Kuse ni Namaiki da!,7.00,N/A,8,30700,1,"Kurotaki,Shiyu|Kantaka|Gintarou|Luxury|Mahan.",https://myanimelist.net/manga/72493/Maou_no_Kuse_ni_Namaiki_da
Finished,Isekai de Harem Hajimemashita: Himekishi to Maou to Ouhi,8.00,N/A,7,30714,1,"Aohashi,Yutaka|Arisue,Tsukasa",https://myanimelist.net/manga/81759/Isekai_de_Harem_Hajimemashita__Himekishi_to_Maou_to_Ouhi
Finished,Anemone☆Royale,9.50,21428,Unknown,30691,4,"Honda,Tooru|Komone,Ushio",https://myanimelist.net/manga/68119/Anemone☆Royale
Finished,Kyonyuu Reijou MC Gakuen,6.50,N/A,5,30573,1,"Fuse,Haruka|Lune|Skyhouse",https://myanimelist.net/manga/106388/Kyonyuu_Reijou_MC_Gakuen
Finished,I.R:I.S - Indirect Ruler:Infinite Seizor,10.00,20424,17,30665,3,"Sumimori,Sai|Shirou",https://myanimelist.net/manga/58345/IR_IS_-_Indirect_Ruler_Infinite_Seizor
Finished,"Akuma na Kanojo, Tenshi na Imouto",6.00,N/A,8,30671,1,"Aohashi,Yutaka|Misakura,Nankotsu",https://myanimelist.net/manga/61741/Akuma_na_Kanojo_Tenshi_na_Imouto
Finished,Youkoso! Sukebe Elf no Mori e,8.00,N/A,6,30576,1,"Aoi,Nagisa|Lune|Wachi,Modoka",https://myanimelist.net/manga/108155/Youkoso_Sukebe_Elf_no_Mori_e
Finished,"Sensei, Machigattemasu.",9.00,22690,23,30503,3,"Kishi,Haiya|Purinpurin",https://myanimelist.net/manga/79973/Sensei_Machigattemasu
Finished,Saimin Gakuen,6.50,N/A,12,30484,1,"Fuse,Haruka|Black Rainbow|Sumeragi,Yuusuke",https://myanimelist.net/manga/68711/Saimin_Gakuen
Finished,Noumitsu Exercise: Sports Gym no Kaikan Lesson,6.00,N/A,7,30483,1,"Kodou,Kuuji|Agawa,Ryou",https://myanimelist.net/manga/67987/Noumitsu_Exercise__Sports_Gym_no_Kaikan_Lesson
Finished,Minori Scandal,5.80,N/A,13,30512,2,"Sumino,Yuuji",https://myanimelist.net/manga/85497/Minori_Scandal
Finished,Totsuzen Kishi ni Natte Mufufu na Ore ga Iru,8.33,23871,61,30085,7,"Sanshoku,Amido.|Itoo,Shii",https://myanimelist.net/manga/87255/Totsuzen_Kishi_ni_Natte_Mufufu_na_Ore_ga_Iru
Finished,Shisho to Hasami to Mijikai Enpitsu,8.00,19976,45,30233,7,"Yuuki,Rin|Tomose,Shunsaku",https://myanimelist.net/manga/54323/Shisho_to_Hasami_to_Mijikai_Enpitsu
Finished,Akarui Kazokuhou Keikaku!,6.67,20244,43,30463,5,"Sasorigatame|Araki,Shin",https://myanimelist.net/manga/56813/Akarui_Kazokuhou_Keikaku
Finished,Dr. Rian ga Mite Ageru,5.78,16701,48,30389,4,"Takeuchi,Motoki",https://myanimelist.net/manga/16756/Dr_Rian_ga_Mite_Ageru
Publishing,NPC to Kurasou!,8.00,26885,Unknown,30330,Unknown,Gustav|Damin,https://myanimelist.net/manga/98961/NPC_to_Kurasou
Finished,Kikan Gentei Imouto.,8.00,20543,12,30244,2,"Anmi|Nagaoka,Makiko",https://myanimelist.net/manga/59555/Kikan_Gentei_Imouto
Finished,Kyonyuu Fantasy 3,9.33,N/A,25,30326,2,"Q-Gaku|Kagami,Hiroyuki|Waffle",https://myanimelist.net/manga/97896/Kyonyuu_Fantasy_3
Finished,Demonion 2: Maou to Sannin no Joou,8.67,N/A,18,30501,2,"M-and-M|Saika,Tasuku|Astronauts",https://myanimelist.net/manga/79465/Demonion_2__Maou_to_Sannin_no_Joou
Finished,Hikikomori Yuusha no Tame ni Bishoujo Party ga Hitohadanugu you desu,10.00,23128,7,30077,1,"Sakai,Hitoshi|Cocoa",https://myanimelist.net/manga/83547/Hikikomori_Yuusha_no_Tame_ni_Bishoujo_Party_ga_Hitohadanugu_you_desu
Finished,Kyokon Tensei: Onna dake no Isekai de Himekishi-tachi wo Tanetsuke Shihai! Subete no Min ga Niku Onaho desu. Harami Ana ni Seishi-sama Omegumi Kudasai♪,7.75,N/A,6,30090,1,"Kitahara,Minoru|Ishii,Akira|Miel",https://myanimelist.net/manga/90812/Kyokon_Tensei__Onna_dake_no_Isekai_de_Himekishi-tachi_wo_Tanetsuke_Shihai_Subete_no_Min_ga_Niku_Onaho_desu_Harami_Ana_ni_Seishi-sama_Omegumi_Kudasai♪
Finished,Houkago: Nureta Seifuku,6.00,N/A,Unknown,30044,1,"Anno,Otohito|Bishop|DOH250R",https://myanimelist.net/manga/69325/Houkago__Nureta_Seifuku
Finished,Juso Kuraishi,8.67,20493,19,30017,3,"Aruto,Seneka|Aoi,Muramasa",https://myanimelist.net/manga/59093/Juso_Kuraishi
Finished,Love Hotel Ikou yo♡,5.50,22553,25,29813,3,"Kino,Hitoshi",https://myanimelist.net/manga/78933/Love_Hotel_Ikou_yo♡
Finished,From Anime Shop,9.25,20344,11,30012,2,"Luna,Lia|Amano,Yutaka",https://myanimelist.net/manga/57517/From_Anime_Shop
Finished,Harem Castle,7.80,N/A,24,30019,4,"Hiviki N|Takeuchi,Ken",https://myanimelist.net/manga/60763/Harem_Castle
Finished,Dokidoki Taiken Nyuubu: Bloomer to Sukumizu to Ojousama,8.00,N/A,7,29791,1,"Takeda,Hiromitsu|Kanzaki,Misora",https://myanimelist.net/manga/61303/Dokidoki_Taiken_Nyuubu__Bloomer_to_Sukumizu_to_Ojousama
Finished,Ayakashi Maniacs!,9.00,20363,46,30013,5,"Inugahora,An|Kaki,Notane",https://myanimelist.net/manga/57833/Ayakashi_Maniacs
Finished,Big-4,9.25,20401,33,30015,5,"Wada,Arco|Dairaku,Kenta",https://myanimelist.net/manga/58167/Big-4
Finished,Erokute New Game!,N/A,N/A,6,30086,1,"Takeuchi,Ken|Hashimo,Yuki",https://myanimelist.net/manga/88854/Erokute_New_Game
Finished,Akuma wo Munyumunyu Suru Riyuu,9.00,25064,15,30100,2,"Kurokawa,Izumi|Kagami,Hiroyuki",https://myanimelist.net/manga/92067/Akuma_wo_Munyumunyu_Suru_Riyuu
Finished,"Yandere Kanojo ga Ippai Sugiru! Seitokaichou, Osananajimi, Gimai, Gibo",7.00,N/A,7,29844,1,"Tanihara,Natsuki|Misaki,Jun",https://myanimelist.net/manga/88684/Yandere_Kanojo_ga_Ippai_Sugiru_Seitokaichou_Osananajimi_Gimai_Gibo
Finished,Aoki Hakoniwa no Progress,10.00,20862,29,29793,3,"Nojima,Kenji|Mizusawa,Mimori",https://myanimelist.net/manga/62735/Aoki_Hakoniwa_no_Progress
Finished,"Incubus ni Natta node, Imasugu Onnanoko to Ecchi shinai to Dame Mitai.",10.00,20795,7,29792,1,Kanna|Utsusemi,https://myanimelist.net/manga/61809/Incubus_ni_Natta_node_Imasugu_Onnanoko_to_Ecchi_shinai_to_Dame_Mitai
Finished,Kunoichi Kenzan!,9.00,23901,Unknown,38124,3,"Yaegashi,Nan|Satake,Akira",https://myanimelist.net/manga/87418/Kunoichi_Kenzan
Finished,Minimum Sisters,3.00,N/A,5,37963,1,"Habara,Tetsu|Makoto",https://myanimelist.net/manga/62743/Minimum_Sisters
Finished,"Mirai Kazoku: Totsuzen, Musume ga Dekimashite",10.00,29834,Unknown,38304,1,"Youmou,Usagi|Sahara,Ichika",https://myanimelist.net/manga/107683/Mirai_Kazoku__Totsuzen_Musume_ga_Dekimashite
Finished,"Let's Kaitou! Nusumi Kei!? Ano Ko no Heart no Nusumikata, Oshiemasu♪",7.00,N/A,Unknown,38028,1,"Squeez|Yuibi|Nishimura,Yuuichi",https://myanimelist.net/manga/73813/Lets_Kaitou_Nusumi_Kei_Ano_Ko_no_Heart_no_Nusumikata_Oshiemasu♪
Publishing,Konna Omiai Hansoku desu.,6.00,21877,Unknown,38022,Unknown,"Otonari,Afro",https://myanimelist.net/manga/72951/Konna_Omiai_Hansoku_desu
Finished,Ina☆Koi! Oinari-sama to Motemote no Tatari,10.00,N/A,Unknown,38012,1,"Tenmaso|Maezono,Haruka|Whirlpool",https://myanimelist.net/manga/70961/Ina☆Koi_Oinari-sama_to_Motemote_no_Tatari
Finished,Harem Mistress,N/A,N/A,6,37965,1,"Takeuchi,Ken|Pirano",https://myanimelist.net/manga/63599/Harem_Mistress
Finished,Himesama ni Muchuu!!,N/A,N/A,8,37967,1,"Ninoko|Anno,Otohito",https://myanimelist.net/manga/63805/Himesama_ni_Muchuu
Finished,Hare Bunny Yukai: Osawari wa Kousoku Ihan!,5.00,N/A,6,38045,1,"Kagura,Youko|Satomi",https://myanimelist.net/manga/76153/Hare_Bunny_Yukai__Osawari_wa_Kousoku_Ihan
Finished,Chou Ojousama Gakkou de Zen Shojo Minna x Maseta,N/A,N/A,6,38599,1,"Habara,Tetsu|Kannazuki,Nemu",https://myanimelist.net/manga/84241/Chou_Ojousama_Gakkou_de_Zen_Shojo_Minna_x_Maseta
Finished,Ecchi na Ani no Mendou wo Mite Ageru no wa Imouto no Gimu!,3.00,N/A,7,37992,1,"Inugahora,An|Tsukino,Otogi",https://myanimelist.net/manga/67383/Ecchi_na_Ani_no_Mendou_wo_Mite_Ageru_no_wa_Imouto_no_Gimu
Finished,Youkoso Seerua Gakuen Nakadashi Festival,N/A,N/A,6,37513,1,"Harukaze,Shiori|Akino,Shin|Softhouse-Seal",https://myanimelist.net/manga/69809/Youkoso_Seerua_Gakuen_Nakadashi_Festival
Finished,Yuuwaku Kunoichi Gakuen,6.00,N/A,7,37478,1,"Shinano,Yura|Shinji,Mao",https://myanimelist.net/manga/64105/Yuuwaku_Kunoichi_Gakuen
Finished,"Bokura wa Yarimakuru, Kimochi Ii kara.",7.25,N/A,Unknown,38320,1,"Sasamori,Tomoe",https://myanimelist.net/manga/110222/Bokura_wa_Yarimakuru_Kimochi_Ii_kara
Finished,Ubatte! Magical Confusion,N/A,N/A,5,37437,1,"Karino,Kei|Fuji,Dokoro",https://myanimelist.net/manga/59837/Ubatte_Magical_Confusion
Finished,Tensei Joushuu no Dorei Harem,N/A,N/A,8,37679,1,"HIMA|Akatsuki,Touwa",https://myanimelist.net/manga/91646/Tensei_Joushuu_no_Dorei_Harem
Finished,Triple Dorei to no Amai Seikatsu,N/A,N/A,10,37749,1,"Toono,Nagisa|Arisue,Tsukasa",https://myanimelist.net/manga/98228/Triple_Dorei_to_no_Amai_Seikatsu
Finished,Tenshi to Akuma no Kinki na Mokushiroku,N/A,N/A,6,37796,1,"Takeuchi,Ken|Daiaru",https://myanimelist.net/manga/103833/Tenshi_to_Akuma_no_Kinki_na_Mokushiroku
Finished,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,10.00,N/A,Unknown,37608,2,"bekkankou|August|Okada,Runa",https://myanimelist.net/manga/83109/Tsuki_wa_Higashi_ni_Hi_wa_Nishi_ni__Operation_Sanctuary
Finished,Sweet Office: Yuuwaku no Shachoushitsu,5.67,N/A,8,37459,1,"Maruto!|Kodou,Kuuji",https://myanimelist.net/manga/62005/Sweet_Office__Yuuwaku_no_Shachoushitsu
Finished,Temptation Crown,10.00,25030,30,37681,5,"Yuugen|Yukino,Shizuka",https://myanimelist.net/manga/91952/Temptation_Crown
Finished,Sukumizu Maid Paradise,5.00,N/A,5,37448,1,"KEN+|Kagura,Youko",https://myanimelist.net/manga/60643/Sukumizu_Maid_Paradise
Finished,Otouto no Akachan ga Hoshikunai Ane Nante Imasen!,N/A,N/A,13,39170,1,"Kannazuki,Nemu|Akizuki,Kouta",https://myanimelist.net/manga/86685/Otouto_no_Akachan_ga_Hoshikunai_Ane_Nante_Imasen
Finished,Shin Meikai Road Grass,8.00,20907,39,37467,5,"Subachi|Higa,Tomoyasu",https://myanimelist.net/manga/63123/Shin_Meikai_Road_Grass
Finished,Triple Ero Ero Ojousama!,N/A,N/A,6,39065,1,"Toono,Nagisa|Hinata,Momo",https://myanimelist.net/manga/74329/Triple_Ero_Ero_Ojousama
Finished,Tanetsuke de Hame Ana Kagu ni Naru Namaiki Ojousama-tachi,10.00,N/A,7,39268,1,"Tanaka,Tama|Ishii,Akira|Miel",https://myanimelist.net/manga/93990/Tanetsuke_de_Hame_Ana_Kagu_ni_Naru_Namaiki_Ojousama-tachi
Finished,Shinryaku Jotei to Kawaii Ouji!? Onna Kishi made Sansenchuu,N/A,N/A,7,39266,1,"Higa,Yukari|Yamaguchi,Akira",https://myanimelist.net/manga/93866/Shinryaku_Jotei_to_Kawaii_Ouji_Onna_Kishi_made_Sansenchuu
Finished,Saimin! Saimin!!,6.00,N/A,Unknown,39076,1,"Goma,Satoshi|Tatsumi,Hirohiko",https://myanimelist.net/manga/75745/Saimin_Saimin
Finished,Oneesan to Tokkunchuu!,N/A,N/A,9,38957,1,"Shironeko,Sanbou|Hazawa,Kouichi",https://myanimelist.net/manga/60235/Oneesan_to_Tokkunchuu
Finished,Sengoku no Imouto: Shichinin no Imouto,7.00,N/A,Unknown,39057,1,"Takanami,Rei|Ja no Michi wa Hebi Soft|Sengoku,AI",https://myanimelist.net/manga/73473/Sengoku_no_Imouto__Shichinin_no_Imouto
Finished,Ojousama Shimai no Meirei desu!,2.00,N/A,7,38964,1,"Inugami,Kira|Nanami,Yuuri",https://myanimelist.net/manga/60647/Ojousama_Shimai_no_Meirei_desu
Publishing,Kuroyuri Gakuen Ooku Gakka,N/A,28323,Unknown,39383,Unknown,"Yoshizawa,Miyabi",https://myanimelist.net/manga/104099/Kuroyuri_Gakuen_Ooku_Gakka
Finished,Ojousama Onsen Gakuen,N/A,N/A,Unknown,39017,1,"Shimesaba,Kohada|Tsukino,Otogi",https://myanimelist.net/manga/67381/Ojousama_Onsen_Gakuen
Finished,Miko-san Tokidoki Oni,2.00,N/A,7,38996,1,"Shinji,Mao|Asai,Ichiko",https://myanimelist.net/manga/64127/Miko-san_Tokidoki_Oni
Finished,Magical Little☆Double Mama,4.00,N/A,5,38981,1,"FCT|Habara,Tetsu",https://myanimelist.net/manga/62787/Magical_Little☆Double_Mama
Publishing,"Isekai de Ore dake wa Slow Life de Harem wo Tsukurou: Yuusha Gonin ga Shoukan sare, Hitori dake wa Nonbiri Isekai Life",N/A,N/A,Unknown,39423,Unknown,"Christaller,Sakurai|Akame",https://myanimelist.net/manga/108366/Isekai_de_Ore_dake_wa_Slow_Life_de_Harem_wo_Tsukurou__Yuusha_Gonin_ga_Shoukan_sare_Hitori_dake_wa_Nonbiri_Isekai_Life
Finished,"Kozukuri Gakka, Hajimemashita: Doukyuusei Maid mo Rival Ojousama mo Tensai Shoujo mo!",6.00,N/A,9,39015,1,"Yukirin|Honjo,Yagi",https://myanimelist.net/manga/67233/Kozukuri_Gakka_Hajimemashita__Doukyuusei_Maid_mo_Rival_Ojousama_mo_Tensai_Shoujo_mo
Finished,Harem Griffon,N/A,N/A,6,39361,1,"Takeuchi,Ken|Cherry",https://myanimelist.net/manga/102231/Harem_Griffon
Finished,Harem Warrior,N/A,N/A,6,39042,1,"Kanna|Takeuchi,Ken",https://myanimelist.net/manga/71955/Harem_Warrior
Finished,Koisuru Imouto wa Setsunakute Oniichan wo Omou to Sugu H Shichau no,7.00,N/A,Unknown,39035,1,"Urotan|Mutou,Rei|Cage",https://myanimelist.net/manga/69801/Koisuru_Imouto_wa_Setsunakute_Oniichan_wo_Omou_to_Sugu_H_Shichau_no
Finished,Dore Colle: Dorei Collection,N/A,N/A,6,39014,1,"Goma,Satoshi|Honjo,Yagi",https://myanimelist.net/manga/67209/Dore_Colle__Dorei_Collection
Finished,Uchi no Maid wa Maid na Idol!,7.00,N/A,7,38551,1,"Araoshi,Yuu|Shima,Chiyo",https://myanimelist.net/manga/76533/Uchi_no_Maid_wa_Maid_na_Idol
Finished,Dokidoki Yande Mix: Kokuhaku sareta node Yamaika shite Yandere Harem wo Tsukurimasu,N/A,N/A,Unknown,39329,1,"Kibii,Mocha|Kurokiri",https://myanimelist.net/manga/99735/Dokidoki_Yande_Mix__Kokuhaku_sareta_node_Yamaika_shite_Yandere_Harem_wo_Tsukurimasu
Finished,Usamimi Shoujo to Ojousama to Miko-san ni Semarete Komarihateta Ken,4.00,N/A,9,38440,1,"Aiuchi,Nano|Miyasu,Risa",https://myanimelist.net/manga/63109/Usamimi_Shoujo_to_Ojousama_to_Miko-san_ni_Semarete_Komarihateta_Ken
Finished,Yuugeki Keikan Patvessel: Kochira Shutoken Joukuu Aozorasho,5.00,N/A,Unknown,38492,1,"Akaza|Fuse,Haruka|May-Be Soft",https://myanimelist.net/manga/68617/Yuugeki_Keikan_Patvessel__Kochira_Shutoken_Joukuu_Aozorasho
Finished,Wagamai wa Neko de Aru,2.00,N/A,7,38428,1,"Isasa,Nana|Miyasu,Risa",https://myanimelist.net/manga/61631/Wagamai_wa_Neko_de_Aru
Finished,Welcome Maid Café,5.00,N/A,6,38452,1,"Shinji,Mao|Kanna",https://myanimelist.net/manga/64151/Welcome_Maid_Café
Finished,Wakazuma Yuuwaku Harem: Momoiro Chounaikai e Youkoso!,N/A,N/A,6,38487,1,"Ooizumi,Rika|Sadakage",https://myanimelist.net/manga/67991/Wakazuma_Yuuwaku_Harem__Momoiro_Chounaikai_e_Youkoso
Finished,Up!,7.00,N/A,Unknown,38745,1,"May-Be Soft|Hayama,Naito|Mame",https://myanimelist.net/manga/97401/Up
Finished,Trouble Honeymoon: Kuuchuu Hatsukoi Sensou,N/A,N/A,8,38448,1,"Ayano,Naoto|Anno,Otohito",https://myanimelist.net/manga/63855/Trouble_Honeymoon__Kuuchuu_Hatsukoi_Sensou
Finished,"Sekai ni Otoko wa Jibun dake, Zensekai no Josei wo Ninshin Sasete Jinrui wo Sukue! Semen Caravan Nintei Soft",N/A,N/A,Unknown,37509,1,"Fuse,Haruka|MBS Truth|Shimada,Satoshi",https://myanimelist.net/manga/68523/Sekai_ni_Otoko_wa_Jibun_dake_Zensekai_no_Josei_wo_Ninshin_Sasete_Jinrui_wo_Sukue_Semen_Caravan_Nintei_Soft
Finished,"Sekai ga Bishoujo Teikoku ni Shihai Sareta node, Seiteki ni Hangyaku Shitemita",10.00,22002,10,37547,1,"Ueda,Nagano|Yukizuki,Chikuba",https://myanimelist.net/manga/73953/Sekai_ga_Bishoujo_Teikoku_ni_Shihai_Sareta_node_Seiteki_ni_Hangyaku_Shitemita
Finished,"Seieki Shunkan! Idou?! Enkaku Sousa Mahou de, Itsudemo Dokodemo Nakadashi!",7.00,N/A,8,37574,1,"MBS Truth|Mochizuki,Nozomu|Saika,Tasuku",https://myanimelist.net/manga/78141/Seieki_Shunkan_Idou_Enkaku_Sousa_Mahou_de_Itsudemo_Dokodemo_Nakadashi
Publishing,Shin Gyaku Hakkenden Out Collars,4.00,15819,Unknown,37343,Unknown,"Ishida,Atsuko",https://myanimelist.net/manga/10966/Shin_Gyaku_Hakkenden_Out_Collars
Finished,Saimin Lesson! Idol Produce wa Saimin de,7.00,N/A,6,37555,1,"Chris,Tina|Ainose,Rin",https://myanimelist.net/manga/75165/Saimin_Lesson_Idol_Produce_wa_Saimin_de
Finished,Tsunagaru★Bangle: Tsunomiya Shizuku no Koigokoro,N/A,N/A,6,38409,1,"Kanzaki,Misora|Kasi|Inugahora,An",https://myanimelist.net/manga/57525/Tsunagaru★Bangle__Tsunomiya_Shizuku_no_Koigokoro
Finished,Sailor Heroine: Ikasete Power-up H!,N/A,N/A,8,37598,1,"Shima,Chiyo|Mai,Reiji",https://myanimelist.net/manga/81631/Sailor_Heroine__Ikasete_Power-up_H
Publishing,Saikyou Party wa Zannen Love Comedy de Zenmetsu suru!?,N/A,30116,Unknown,37839,Unknown,"Kagami,Yuu|Onigirikun",https://myanimelist.net/manga/108830/Saikyou_Party_wa_Zannen_Love_Comedy_de_Zenmetsu_suru
Finished,Ritou no Bishoujo-tachi: Tsuyameku Miwaku no Houkago,3.00,N/A,8,37723,1,"Hayase,Mahito|Rokko",https://myanimelist.net/manga/95190/Ritou_no_Bishoujo-tachi__Tsuyameku_Miwaku_no_Houkago
Finished,Oppai Fantasia: Hikari no Joou to Yami no Maou,N/A,N/A,6,37594,1,"Hazawa,Kouichi|Hinata,Momo",https://myanimelist.net/manga/81141/Oppai_Fantasia__Hikari_no_Joou_to_Yami_no_Maou
Finished,Osananajimi to Amaku Ecchi ni Sugosu Houhou,N/A,N/A,Unknown,37603,1,"Atelier Kaguya|Choco-Chip|Fujiyama,Keiji",https://myanimelist.net/manga/82705/Osananajimi_to_Amaku_Ecchi_ni_Sugosu_Houhou
Finished,Nise Kyoushi,2.00,N/A,Unknown,37581,2,"Nomad|Maezono,Haruka|Hikage,Eiji",https://myanimelist.net/manga/79155/Nise_Kyoushi
Finished,Onigokko!,8.00,N/A,Unknown,37501,1,"Amakusa,Shiro|Nimura,Yuuji|Alcot",https://myanimelist.net/manga/67793/Onigokko
Finished,Ojousama to Issho: Reika to Millia to Mama Iitoko Dori,N/A,N/A,9,37462,1,"Nakano,Sora|Yamamoto,Saki",https://myanimelist.net/manga/62075/Ojousama_to_Issho__Reika_to_Millia_to_Mama_Iitoko_Dori
Finished,Ohimesama no Toriko! Dokidoki Hitojichi Life,3.00,N/A,6,37440,1,"Araoshi,Yuu|Take,Toshiaki",https://myanimelist.net/manga/60149/Ohimesama_no_Toriko_Dokidoki_Hitojichi_Life
